PlayerID;Date;HeightInCm
4;7-8-2018;64
4;7-8-2018;15
4;7-8-2018;50
4;7-8-2018;16
4;7-8-2018;57
4;7-8-2018;40
4;7-8-2018;55
4;7-8-2018;59
4;7-8-2018;57
4;7-8-2018;51
4;7-8-2018;42
4;7-8-2018;66
4;7-8-2018;52
4;7-8-2018;75
4;7-8-2018;16
4;7-8-2018;55
4;7-8-2018;20
4;7-8-2018;48
4;7-8-2018;64
4;7-8-2018;23
4;7-8-2018;65
4;7-8-2018;22
4;7-8-2018;56
4;7-8-2018;59
4;7-8-2018;43
4;7-8-2018;59
4;7-8-2018;52
4;7-8-2018;60
4;7-8-2018;16
4;7-8-2018;16
4;7-8-2018;54
4;7-8-2018;64
4;7-8-2018;70
4;7-8-2018;54
4;7-8-2018;53
4;7-8-2018;47
4;7-8-2018;56
4;7-8-2018;31
4;7-8-2018;56
4;7-8-2018;54
4;7-8-2018;57
4;7-8-2018;55
4;7-8-2018;59
4;7-8-2018;59
4;8-8-2018;63
4;8-8-2018;58
4;8-8-2018;59
4;8-8-2018;59
4;8-8-2018;71
4;8-8-2018;61
4;8-8-2018;58
4;8-8-2018;63
4;8-8-2018;42
4;8-8-2018;63
4;8-8-2018;61
4;8-8-2018;54
4;8-8-2018;21
4;8-8-2018;36
4;8-8-2018;19
4;8-8-2018;40
4;8-8-2018;18
4;8-8-2018;45
4;8-8-2018;49
4;8-8-2018;60
4;8-8-2018;58
4;8-8-2018;59
4;8-8-2018;60
4;8-8-2018;19
4;8-8-2018;19
4;8-8-2018;69
4;8-8-2018;62
4;8-8-2018;61
4;8-8-2018;67
4;8-8-2018;21
4;8-8-2018;43
4;8-8-2018;59
4;8-8-2018;48
4;8-8-2018;58
4;8-8-2018;57
4;8-8-2018;58
4;8-8-2018;61
4;8-8-2018;48
4;8-8-2018;30
4;8-8-2018;63
4;8-8-2018;60
4;8-8-2018;50
4;8-8-2018;64
4;8-8-2018;62
4;8-8-2018;52
4;8-8-2018;64
4;8-8-2018;62
4;8-8-2018;61
4;8-8-2018;62
4;8-8-2018;63
4;8-8-2018;59
4;8-8-2018;61
4;8-8-2018;64
4;8-8-2018;63
4;8-8-2018;55
4;8-8-2018;42
4;8-8-2018;57
4;8-8-2018;22
4;8-8-2018;50
4;8-8-2018;54
4;8-8-2018;54
4;8-8-2018;65
4;8-8-2018;53
4;8-8-2018;55
4;8-8-2018;68
4;8-8-2018;53
4;8-8-2018;73
4;8-8-2018;50
4;8-8-2018;62
4;8-8-2018;50
4;8-8-2018;58
4;8-8-2018;57
4;8-8-2018;40
4;8-8-2018;53
4;8-8-2018;46
4;8-8-2018;50
4;8-8-2018;54
4;8-8-2018;57
4;8-8-2018;60
4;8-8-2018;61
4;8-8-2018;46
4;8-8-2018;58
4;8-8-2018;32
4;8-8-2018;54
4;8-8-2018;61
4;8-8-2018;33
4;8-8-2018;56
4;8-8-2018;70
4;8-8-2018;52
4;8-8-2018;52
4;8-8-2018;57
4;8-8-2018;44
4;8-8-2018;62
4;8-8-2018;37
4;8-8-2018;49
4;8-8-2018;59
4;8-8-2018;50
4;8-8-2018;52
4;8-8-2018;54
4;8-8-2018;53
4;8-8-2018;50
4;8-8-2018;63
4;8-8-2018;59
4;8-8-2018;62
4;8-8-2018;59
4;8-8-2018;18
4;8-8-2018;51
4;8-8-2018;53
4;8-8-2018;52
4;8-8-2018;59
4;8-8-2018;32
4;8-8-2018;50
4;8-8-2018;52
4;8-8-2018;54
4;9-8-2018;48
4;9-8-2018;56
4;9-8-2018;52
4;9-8-2018;50
4;9-8-2018;52
4;9-8-2018;64
4;9-8-2018;53
4;9-8-2018;36
4;9-8-2018;52
4;9-8-2018;31
4;9-8-2018;58
4;9-8-2018;49
4;9-8-2018;51
4;9-8-2018;53
4;9-8-2018;60
4;9-8-2018;50
4;9-8-2018;55
4;9-8-2018;57
4;9-8-2018;47
4;9-8-2018;55
4;9-8-2018;49
4;9-8-2018;59
4;9-8-2018;53
4;9-8-2018;58
4;9-8-2018;50
4;9-8-2018;55
4;9-8-2018;53
4;9-8-2018;14
4;9-8-2018;68
4;9-8-2018;54
4;9-8-2018;59
4;9-8-2018;69
4;9-8-2018;58
4;9-8-2018;65
4;9-8-2018;64
4;9-8-2018;15
4;9-8-2018;62
4;9-8-2018;61
4;9-8-2018;21
4;9-8-2018;62
4;9-8-2018;21
4;9-8-2018;61
4;9-8-2018;21
4;9-8-2018;61
4;9-8-2018;20
4;9-8-2018;15
4;9-8-2018;54
4;9-8-2018;58
4;9-8-2018;14
4;9-8-2018;49
4;9-8-2018;58
4;9-8-2018;62
4;9-8-2018;63
4;9-8-2018;60
4;9-8-2018;59
4;9-8-2018;51
4;9-8-2018;53
4;9-8-2018;57
4;9-8-2018;54
4;9-8-2018;55
4;9-8-2018;57
4;9-8-2018;48
4;9-8-2018;58
4;9-8-2018;50
4;9-8-2018;56
4;9-8-2018;56
4;9-8-2018;57
4;9-8-2018;71
4;9-8-2018;59
4;9-8-2018;57
4;9-8-2018;53
4;9-8-2018;64
4;9-8-2018;56
4;9-8-2018;63
4;10-8-2018;55
4;10-8-2018;40
4;10-8-2018;52
4;10-8-2018;58
4;10-8-2018;48
4;10-8-2018;59
4;10-8-2018;28
4;10-8-2018;57
4;10-8-2018;59
4;10-8-2018;57
4;10-8-2018;51
4;10-8-2018;55
4;10-8-2018;60
4;10-8-2018;58
4;10-8-2018;58
4;10-8-2018;58
4;10-8-2018;59
4;10-8-2018;56
4;10-8-2018;53
4;10-8-2018;51
4;10-8-2018;54
4;10-8-2018;54
4;10-8-2018;63
4;10-8-2018;41
4;10-8-2018;36
4;10-8-2018;26
4;10-8-2018;53
4;10-8-2018;50
4;10-8-2018;67
4;10-8-2018;58
4;10-8-2018;53
4;10-8-2018;62
4;10-8-2018;61
4;10-8-2018;58
4;10-8-2018;45
4;10-8-2018;65
4;10-8-2018;59
4;10-8-2018;59
4;10-8-2018;55
4;10-8-2018;31
4;10-8-2018;64
4;10-8-2018;67
4;10-8-2018;67
4;10-8-2018;60
4;10-8-2018;62
4;10-8-2018;72
4;10-8-2018;70
4;10-8-2018;65
4;10-8-2018;57
4;10-8-2018;63
4;10-8-2018;62
4;10-8-2018;56
4;10-8-2018;61
4;10-8-2018;46
4;10-8-2018;53
4;10-8-2018;60
4;10-8-2018;58
4;10-8-2018;48
4;10-8-2018;72
4;10-8-2018;48
4;10-8-2018;57
4;10-8-2018;32
4;10-8-2018;53
4;10-8-2018;67
4;10-8-2018;46
4;10-8-2018;59
4;10-8-2018;41
4;10-8-2018;58
4;10-8-2018;51
4;10-8-2018;36
4;10-8-2018;57
4;10-8-2018;54
4;10-8-2018;61
4;10-8-2018;61
4;10-8-2018;57
4;10-8-2018;28
4;10-8-2018;50
4;10-8-2018;57
4;10-8-2018;63
4;10-8-2018;55
4;10-8-2018;50
4;10-8-2018;59
4;10-8-2018;59
4;10-8-2018;17
4;10-8-2018;58
4;10-8-2018;57
4;10-8-2018;50
4;10-8-2018;19
4;10-8-2018;61
4;11-8-2018;58
4;11-8-2018;48
4;11-8-2018;58
4;11-8-2018;61
4;11-8-2018;56
4;11-8-2018;59
4;11-8-2018;60
4;11-8-2018;61
4;11-8-2018;66
4;11-8-2018;58
4;11-8-2018;54
4;11-8-2018;63
4;11-8-2018;27
4;11-8-2018;68
4;11-8-2018;38
4;11-8-2018;28
4;11-8-2018;58
4;11-8-2018;51
4;11-8-2018;58
4;11-8-2018;65
4;11-8-2018;23
4;11-8-2018;16
4;11-8-2018;60
4;11-8-2018;48
4;11-8-2018;68
4;11-8-2018;56
4;11-8-2018;31
4;11-8-2018;24
4;11-8-2018;70
4;11-8-2018;69
4;11-8-2018;27
4;11-8-2018;20
4;11-8-2018;58
4;11-8-2018;64
4;11-8-2018;55
4;11-8-2018;65
4;11-8-2018;52
4;11-8-2018;52
4;11-8-2018;57
4;11-8-2018;60
4;11-8-2018;43
4;11-8-2018;66
4;11-8-2018;16
4;11-8-2018;43
4;11-8-2018;60
4;11-8-2018;56
4;11-8-2018;67
4;11-8-2018;59
4;11-8-2018;59
4;11-8-2018;57
4;11-8-2018;58
4;11-8-2018;65
4;11-8-2018;17
4;11-8-2018;19
4;11-8-2018;20
4;11-8-2018;59
4;11-8-2018;61
4;11-8-2018;57
4;11-8-2018;44
4;11-8-2018;56
4;11-8-2018;73
4;11-8-2018;60
4;11-8-2018;67
4;11-8-2018;78
4;11-8-2018;68
4;11-8-2018;77
4;11-8-2018;23
4;11-8-2018;30
4;11-8-2018;21
4;11-8-2018;67
4;11-8-2018;69
4;11-8-2018;56
4;11-8-2018;55
4;11-8-2018;60
4;11-8-2018;55
4;11-8-2018;18
4;11-8-2018;24
4;11-8-2018;70
4;11-8-2018;58
4;11-8-2018;42
4;11-8-2018;67
4;11-8-2018;39
4;11-8-2018;55
4;11-8-2018;15
4;11-8-2018;49
4;12-8-2018;0
4;13-8-2018;0
4;14-8-2018;59
4;14-8-2018;68
4;14-8-2018;72
4;14-8-2018;19
4;14-8-2018;16
4;14-8-2018;37
4;14-8-2018;59
4;14-8-2018;20
4;14-8-2018;18
4;14-8-2018;59
4;14-8-2018;14
4;14-8-2018;56
4;14-8-2018;22
4;14-8-2018;47
4;14-8-2018;15
4;14-8-2018;57
4;14-8-2018;19
4;14-8-2018;51
4;14-8-2018;47
4;14-8-2018;68
4;14-8-2018;64
4;14-8-2018;75
4;14-8-2018;51
4;14-8-2018;47
4;14-8-2018;55
4;14-8-2018;58
4;14-8-2018;56
4;14-8-2018;55
4;14-8-2018;58
4;14-8-2018;58
4;14-8-2018;54
4;14-8-2018;43
4;14-8-2018;25
4;14-8-2018;43
4;14-8-2018;49
4;14-8-2018;57
4;14-8-2018;67
4;14-8-2018;53
4;14-8-2018;59
4;14-8-2018;69
4;14-8-2018;61
4;14-8-2018;61
4;14-8-2018;57
4;14-8-2018;19
4;14-8-2018;68
4;14-8-2018;54
4;14-8-2018;45
4;14-8-2018;19
4;14-8-2018;29
4;14-8-2018;51
4;14-8-2018;24
4;14-8-2018;60
4;14-8-2018;58
4;14-8-2018;56
4;14-8-2018;51
4;14-8-2018;53
4;14-8-2018;33
4;14-8-2018;43
4;14-8-2018;53
4;14-8-2018;48
4;14-8-2018;67
4;14-8-2018;49
4;14-8-2018;38
4;14-8-2018;57
4;14-8-2018;65
4;14-8-2018;64
4;14-8-2018;59
4;14-8-2018;59
4;14-8-2018;68
4;14-8-2018;40
4;14-8-2018;58
4;14-8-2018;53
4;14-8-2018;59
4;14-8-2018;58
4;14-8-2018;57
4;14-8-2018;57
4;14-8-2018;62
4;14-8-2018;60
4;14-8-2018;60
4;14-8-2018;62
4;14-8-2018;59
4;14-8-2018;54
4;14-8-2018;48
4;14-8-2018;52
4;14-8-2018;44
4;14-8-2018;67
4;14-8-2018;58
4;14-8-2018;60
4;14-8-2018;55
4;14-8-2018;65
4;14-8-2018;50
4;14-8-2018;29
4;14-8-2018;25
4;14-8-2018;55
4;14-8-2018;62
4;14-8-2018;41
4;14-8-2018;58
4;14-8-2018;48
4;14-8-2018;57
4;14-8-2018;58
4;15-8-2018;53
4;15-8-2018;55
4;15-8-2018;30
4;15-8-2018;63
4;15-8-2018;59
4;15-8-2018;55
4;15-8-2018;51
4;15-8-2018;52
4;15-8-2018;59
4;15-8-2018;22
4;15-8-2018;59
4;15-8-2018;67
4;15-8-2018;48
4;15-8-2018;58
4;15-8-2018;55
4;15-8-2018;21
4;15-8-2018;37
4;15-8-2018;56
4;15-8-2018;43
4;15-8-2018;49
4;15-8-2018;62
4;15-8-2018;60
4;15-8-2018;38
4;15-8-2018;61
4;15-8-2018;62
4;15-8-2018;59
4;15-8-2018;61
4;15-8-2018;39
4;15-8-2018;55
4;15-8-2018;58
4;15-8-2018;57
4;15-8-2018;59
4;15-8-2018;46
4;15-8-2018;33
4;15-8-2018;56
4;15-8-2018;54
4;15-8-2018;52
4;15-8-2018;47
4;15-8-2018;45
4;15-8-2018;53
4;15-8-2018;42
4;15-8-2018;38
4;15-8-2018;56
4;15-8-2018;39
4;15-8-2018;53
4;15-8-2018;56
4;15-8-2018;57
4;15-8-2018;67
4;15-8-2018;62
4;15-8-2018;60
4;15-8-2018;59
4;15-8-2018;63
4;15-8-2018;62
4;15-8-2018;64
4;15-8-2018;61
4;15-8-2018;63
4;15-8-2018;63
4;15-8-2018;63
4;15-8-2018;51
4;15-8-2018;62
4;15-8-2018;70
4;15-8-2018;65
4;15-8-2018;63
4;15-8-2018;57
4;15-8-2018;55
4;15-8-2018;54
4;15-8-2018;53
4;15-8-2018;31
4;15-8-2018;53
4;15-8-2018;56
4;15-8-2018;43
4;15-8-2018;49
4;15-8-2018;16
4;15-8-2018;36
4;15-8-2018;40
4;15-8-2018;39
4;15-8-2018;32
4;15-8-2018;62
4;15-8-2018;31
4;15-8-2018;58
4;15-8-2018;54
4;15-8-2018;63
4;15-8-2018;54
4;15-8-2018;32
4;15-8-2018;70
4;15-8-2018;64
4;15-8-2018;62
4;15-8-2018;60
4;16-8-2018;0
4;17-8-2018;24
4;17-8-2018;70
4;17-8-2018;64
4;17-8-2018;54
4;17-8-2018;62
4;17-8-2018;61
4;17-8-2018;67
4;17-8-2018;19
4;17-8-2018;69
4;17-8-2018;66
4;17-8-2018;58
4;17-8-2018;50
4;17-8-2018;25
4;17-8-2018;19
4;17-8-2018;56
4;17-8-2018;57
4;17-8-2018;60
4;17-8-2018;36
4;17-8-2018;65
4;17-8-2018;30
4;17-8-2018;56
4;17-8-2018;60
4;17-8-2018;50
4;17-8-2018;46
4;17-8-2018;47
4;17-8-2018;53
4;17-8-2018;58
4;17-8-2018;48
4;17-8-2018;60
4;17-8-2018;65
4;17-8-2018;63
4;17-8-2018;42
4;17-8-2018;46
4;17-8-2018;37
4;17-8-2018;54
4;17-8-2018;59
4;17-8-2018;37
4;17-8-2018;67
4;17-8-2018;37
4;17-8-2018;33
4;17-8-2018;59
4;17-8-2018;26
4;17-8-2018;71
4;17-8-2018;52
4;17-8-2018;63
4;17-8-2018;43
4;17-8-2018;49
4;17-8-2018;54
4;17-8-2018;52
4;17-8-2018;63
4;17-8-2018;63
4;17-8-2018;30
4;17-8-2018;62
4;17-8-2018;22
4;17-8-2018;57
4;17-8-2018;52
4;17-8-2018;50
4;18-8-2018;61
4;18-8-2018;58
4;18-8-2018;58
4;18-8-2018;46
4;18-8-2018;53
4;18-8-2018;51
4;18-8-2018;58
4;18-8-2018;60
4;18-8-2018;58
4;18-8-2018;56
4;18-8-2018;57
4;18-8-2018;61
4;18-8-2018;56
4;18-8-2018;23
4;18-8-2018;24
4;18-8-2018;54
4;18-8-2018;54
4;18-8-2018;48
4;18-8-2018;57
4;18-8-2018;43
4;18-8-2018;53
4;18-8-2018;26
4;18-8-2018;53
4;18-8-2018;42
4;18-8-2018;51
4;18-8-2018;46
4;18-8-2018;55
4;18-8-2018;50
4;18-8-2018;50
4;18-8-2018;17
4;18-8-2018;59
4;19-8-2018;76
4;19-8-2018;60
4;19-8-2018;62
4;19-8-2018;63
4;19-8-2018;36
4;19-8-2018;49
4;19-8-2018;46
4;19-8-2018;59
4;19-8-2018;57
4;19-8-2018;64
4;19-8-2018;53
4;19-8-2018;30
4;19-8-2018;66
4;19-8-2018;55
4;19-8-2018;63
4;19-8-2018;74
4;19-8-2018;71
4;19-8-2018;64
4;19-8-2018;56
4;19-8-2018;65
4;19-8-2018;58
4;19-8-2018;61
4;19-8-2018;70
4;19-8-2018;74
4;19-8-2018;55
4;19-8-2018;50
4;19-8-2018;61
4;19-8-2018;57
4;19-8-2018;35
4;19-8-2018;26
4;19-8-2018;26
4;19-8-2018;35
4;19-8-2018;18
4;19-8-2018;61
4;19-8-2018;67
4;19-8-2018;65
4;19-8-2018;41
4;19-8-2018;55
4;19-8-2018;25
4;19-8-2018;58
4;20-8-2018;0
4;21-8-2018;66
4;21-8-2018;64
4;21-8-2018;66
4;21-8-2018;67
4;21-8-2018;69
4;21-8-2018;75
4;21-8-2018;67
4;21-8-2018;74
4;21-8-2018;68
4;21-8-2018;69
4;21-8-2018;33
4;21-8-2018;63
4;21-8-2018;24
4;21-8-2018;63
4;21-8-2018;69
4;21-8-2018;63
4;21-8-2018;40
4;21-8-2018;60
4;21-8-2018;66
4;21-8-2018;34
4;21-8-2018;70
4;21-8-2018;46
4;21-8-2018;65
4;21-8-2018;63
4;21-8-2018;45
4;21-8-2018;68
4;21-8-2018;68
4;21-8-2018;74
4;21-8-2018;52
4;21-8-2018;73
4;21-8-2018;63
4;21-8-2018;58
4;21-8-2018;59
4;21-8-2018;43
4;21-8-2018;65
4;21-8-2018;67
4;21-8-2018;73
4;21-8-2018;22
4;21-8-2018;45
4;21-8-2018;73
4;21-8-2018;73
4;21-8-2018;69
4;21-8-2018;25
4;21-8-2018;69
4;21-8-2018;60
4;21-8-2018;55
4;21-8-2018;59
4;21-8-2018;69
4;21-8-2018;71
4;21-8-2018;22
4;21-8-2018;20
4;21-8-2018;61
4;21-8-2018;56
4;21-8-2018;46
4;21-8-2018;67
4;21-8-2018;70
4;21-8-2018;48
4;21-8-2018;73
4;21-8-2018;58
4;21-8-2018;68
4;21-8-2018;63
4;21-8-2018;68
4;21-8-2018;72
4;21-8-2018;63
4;21-8-2018;67
4;21-8-2018;48
4;21-8-2018;51
4;21-8-2018;64
4;21-8-2018;40
4;21-8-2018;63
4;21-8-2018;63
4;21-8-2018;53
4;21-8-2018;58
4;21-8-2018;60
4;21-8-2018;66
4;21-8-2018;54
4;21-8-2018;14
4;21-8-2018;66
4;21-8-2018;68
4;21-8-2018;63
4;21-8-2018;69
4;21-8-2018;59
4;21-8-2018;28
4;21-8-2018;60
4;21-8-2018;66
4;21-8-2018;73
4;21-8-2018;28
4;21-8-2018;65
4;21-8-2018;68
4;21-8-2018;65
4;21-8-2018;61
4;21-8-2018;65
4;21-8-2018;64
4;21-8-2018;30
4;21-8-2018;64
4;21-8-2018;67
4;21-8-2018;62
4;21-8-2018;33
4;21-8-2018;68
4;21-8-2018;62
4;21-8-2018;19
4;21-8-2018;61
4;21-8-2018;65
4;21-8-2018;64
4;21-8-2018;62
4;21-8-2018;67
4;21-8-2018;63
4;21-8-2018;60
4;21-8-2018;63
4;21-8-2018;55
4;21-8-2018;22
4;21-8-2018;59
4;21-8-2018;59
4;21-8-2018;62
4;21-8-2018;63
4;21-8-2018;59
4;21-8-2018;69
4;22-8-2018;71
4;22-8-2018;74
4;22-8-2018;16
4;22-8-2018;56
4;22-8-2018;49
4;22-8-2018;54
4;22-8-2018;71
4;22-8-2018;71
4;22-8-2018;60
4;22-8-2018;77
4;22-8-2018;77
4;22-8-2018;65
4;22-8-2018;64
4;22-8-2018;75
4;22-8-2018;63
4;23-8-2018;66
4;23-8-2018;60
4;23-8-2018;39
4;23-8-2018;59
4;23-8-2018;62
4;23-8-2018;67
4;23-8-2018;39
4;23-8-2018;62
4;23-8-2018;66
4;23-8-2018;54
4;23-8-2018;54
4;23-8-2018;63
4;23-8-2018;55
4;23-8-2018;67
4;23-8-2018;74
4;23-8-2018;62
4;23-8-2018;50
4;23-8-2018;69
4;23-8-2018;65
4;23-8-2018;61
4;23-8-2018;64
4;23-8-2018;38
4;23-8-2018;64
4;23-8-2018;54
4;23-8-2018;58
4;23-8-2018;59
4;23-8-2018;26
4;23-8-2018;73
4;23-8-2018;30
4;23-8-2018;64
4;23-8-2018;55
4;23-8-2018;57
4;23-8-2018;67
4;23-8-2018;60
4;23-8-2018;21
4;23-8-2018;51
4;23-8-2018;18
4;23-8-2018;19
4;23-8-2018;53
4;23-8-2018;64
4;23-8-2018;42
4;23-8-2018;56
4;23-8-2018;49
4;23-8-2018;64
4;23-8-2018;56
4;23-8-2018;57
4;23-8-2018;64
4;23-8-2018;44
4;23-8-2018;57
4;23-8-2018;33
